ID_da_instituicao	nome_da_instituicao	ID_da_microregiao	ID_da_mesoregiao	ID_do_estado	Publicacoes_Disciplina_Biologia	Publicacoes_Disciplina_Biotecnologia	Publicacoes_Disciplina_Especialidades_Medicas	Publicacoes_Disciplina_Engenharias_Civil_Mecanica_e_Quimica	Publicacoes_Disciplina_Quimica	Publicacoes_Disciplina_Ciencias_da_Natureza	Publicacoes_Disciplina_Engenharia_Eletrica_e_Ciencias_da_Computacao	Publicacoes_Disciplina_Pesquisas_Neurologicas	Publicacoes_Disciplina_Humanas	Publicacoes_Disciplina_Doencas_Infecciosas	Publicacoes_Disciplina_Matematica_e_Fisica	Publicacoes_Disciplina_Profissionais_da_Saude	Publicacoes_Disciplina_Ciencias_Sociais	Total_Publicacoes
024000000008	UNIVERSIDADE DE BRASILIA	53001	5301	53	38	10	51	32	26	16	23	23	4	22	24	42	32	343
020200000009	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	33018	3306	33	39	11	60	51	29	18	29	24	8	22	25	51	38	405
008400000003	INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA	13007	1303	13	37	6	21	4	16	15	1	9	0	14	7	4	1	135
061400000000	UNIVERSIDADE DE PERNAMBUCO	26017	2605	26	8	5	14	6	5	1	9	3	0	8	3	12	4	78
032600000000	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	33018	3306	33	29	7	41	29	20	13	14	14	3	16	17	33	19	255
000600000001	PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL	43026	4305	43	28	6	42	16	18	11	10	14	4	15	9	27	11	211
081100000009	UNIVERSIDADE DE CAXIAS DO SUL	43016	4302	43	9	6	9	11	13	1	4	1	0	6	3	6	3	72
033500000006	UNIVERSIDADE FEDERAL DE SAO CARLOS	42002	4201	42	35	8	24	32	28	2	17	14	1	15	20	20	26	242
033200000000	UNIVERSIDADE FEDERAL DE MATO GROSSO	51007	5101	51	28	8	18	18	19	3	6	5	2	16	10	13	3	149
192900000005	UNIVERSIDADE DO ESTADO DO PARA	27005	2702	27	4	1	8	1	1	1	0	4	0	4	0	4	1	29
001200000991	HOSPITAL UNIVERSITARIO MARIA APARECIDA PEDROSSIAN	50004	5002	50	8	3	18	2	2	0	0	4	1	9	0	12	1	60
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	53001	5301	53	38	10	25	20	22	14	7	10	0	21	9	7	6	189
807700000001	UNIVERSIDADE CRUZEIRO DO SUL	35061	3515	35	4	0	4	0	0	0	0	7	0	5	5	9	3	37
000200000993	INSTITUTO DE MEDICINA INTEGRAL PROF FERNANDO FIGUEIRA	26017	2605	26	30	9	55	25	19	11	12	22	1	19	14	40	14	271
029100000000	UNIVERSIDADE FEDERAL DA BAHIA	29021	2905	29	32	8	46	19	17	9	20	17	3	19	15	40	16	261
008000000006	UNIVERSIDADE ESTADUAL DE LONDRINA	41011	4103	41	22	8	29	17	20	3	6	9	2	16	10	19	11	172
008900000002	UNIVERSIDADE FEDERAL DO CEARA	23016	2303	23	30	11	37	29	23	11	22	9	3	21	18	29	16	259
004400000000	UNIVERSIDADE FEDERAL DO PARA	27005	2702	27	28	8	30	24	23	10	10	10	0	20	10	12	12	197
080400000006	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	31065	3112	31	21	8	35	16	21	4	16	13	2	17	15	27	16	211
117700000004	UNIVERSIDADE DO GRANDE RIO	33018	3306	33	4	1	4	1	0	0	1	2	0	5	1	5	4	28
038400000005	HOSPITAL DE CLINICAS DE PORTO ALEGRE	43026	4305	43	3	5	38	1	3	0	0	14	0	10	1	22	4	101
004100000005	CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS	35032	3507	35	22	9	20	11	25	9	1	7	0	12	12	7	0	135
006200000003	UNIVERSIDADE FEDERAL DE SAO PAULO	35061	3515	35	22	8	64	24	27	8	7	23	3	21	12	46	12	277
000500000999	CARDIOCENTRO CLINICA DE DOENCAS DO CORACAO	24018	2404	24	16	5	28	15	11	2	2	12	1	12	3	19	7	133
033000000007	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO	35026	3506	35	39	9	52	49	30	19	20	19	4	22	27	41	20	351
002500000006	CENTRO BRASILEIRO DE PESQUISAS FISICAS	33018	3306	33	0	2	0	4	8	0	0	0	0	1	12	1	0	28
502700000001	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE PERNAMBUCO	26017	2605	26	2	2	1	4	3	0	4	0	0	2	0	0	0	18
000800000994	CLINICA REUMATOLOGICA	31030	3107	31	15	5	30	7	8	2	1	9	1	10	4	16	2	110
032700000001	UNIVERSIDADE FEDERAL DE SANTA MARIA	43018	4303	43	34	9	25	28	20	6	17	9	0	15	14	27	16	220
033100000009	UNIVERSIDADE FEDERAL DE ALAGOAS	27011	2703	27	23	5	10	12	14	3	10	8	1	10	12	14	11	133
171500000005	UNIVERSIDADE SAO FRANCISCO	35048	3512	35	0	3	8	1	5	0	0	0	0	3	1	3	4	28
IX2400000007	FACULDADE MERIDIONAL	43010	4301	43	3	3	0	1	0	0	0	1	0	2	0	5	3	18
001600000999	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA CNPT EMBRAPA TRIGO	43010	4301	43	3	2	9	0	3	0	0	4	0	3	0	6	3	33
011100000008	PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO	33018	3306	33	7	1	3	33	18	7	22	4	7	6	21	7	23	159
501100000002	UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE	24001	2401	24	3	0	2	1	3	3	0	2	1	2	6	4	3	30
007200000001	UNIVERSIDADE DE FORTALEZA	23016	2303	23	3	2	10	2	3	0	9	5	0	9	2	9	3	57
008200000000	UNIVERSIDADE FEDERAL DO AMAZONAS	13007	1303	13	25	6	8	8	17	5	8	2	1	10	10	10	2	112
342800000000	UNIVERSIDADE ESTADUAL DO CENTRO OESTE	41029	4108	41	14	5	17	7	13	3	2	4	1	13	4	7	1	91
567200000007	UNIVERSIDADE DO VALE DO ITAJAI	42013	4204	42	9	2	7	6	9	1	0	2	0	1	0	6	3	46
I3CJ00000006	UNIVERSIDADE FEDERAL DA GRANDE DOURADOS	50010	5004	50	15	7	5	5	17	1	1	4	0	13	4	5	6	83
460900000006	UNIVERSIDADE FEDERAL DO TOCANTINS	41030	4108	41	16	4	3	6	11	1	6	5	1	10	6	5	5	79
870400000000	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS	31030	3107	31	6	2	1	6	12	0	4	2	0	4	8	0	4	49
306200000002	UNIVERSIDADE PAULISTA	35020	3504	35	10	3	10	5	5	0	0	10	1	14	0	16	4	78
I22A00000002	UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA	29020	2905	29	19	5	18	4	7	1	1	4	1	13	6	7	3	89
005900000008	UNIVERSIDADE ESTADUAL DE PONTA GROSSA	41021	4105	41	11	5	5	15	16	1	1	4	1	8	12	9	4	92
892700000006	INSTITUTO FEDERAL CATARINENSE	42013	4204	42	11	2	0	2	5	0	1	1	0	7	1	3	3	36
832500000009	UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO	33003	3302	33	27	7	21	12	20	14	2	8	0	16	9	4	5	145
007000000008	UNIVERSIDADE FEDERAL DE SERGIPE	28011	2803	28	24	5	22	15	18	6	3	9	2	13	8	18	8	151
020100000007	CENTRO UNIVERSITARIO UNIVATES	43021	4304	43	4	5	4	3	7	2	0	4	0	5	0	2	3	39
004500000002	UNIVERSIDADE FEDERAL DE PELOTAS	43033	4307	43	30	9	37	16	16	5	3	16	1	20	9	38	15	215
J32200000000	UNIVERSIDADE FEDERAL DA FRONTEIRA SUL	42002	4201	42	8	5	8	10	7	1	0	2	1	7	1	8	1	59
014000000000	COMISSAO NACIONAL DE ENERGIA NUCLEAR	33018	3306	33	4	4	6	13	10	4	1	1	0	2	4	5	1	55
001300000993	INSTITUTO CURICACA	43026	4305	43	8	2	14	2	6	1	1	5	0	4	1	11	3	58
002000000996	DFVNEURO	35061	3515	35	2	3	34	1	2	1	0	13	0	10	0	25	2	93
778500000000	FACULDADE DE CIENCIAS MEDICAS DA SANTA CASA DE SAO PAULO	35061	3515	35	3	2	28	2	1	0	0	10	0	6	0	14	1	67
308200000009	HOSPITAL NOSSA SENHORA DA CONCEICAO	43026	4305	43	1	1	13	0	0	0	0	3	0	4	0	3	1	26
288200000000	UNIVERSIDADE CATOLICA DOM BOSCO	50004	5002	50	4	2	2	1	1	1	1	0	0	8	0	1	0	21
010600000009	UNIVERSIDADE FEDERAL DE GOIAS	52010	5203	52	34	10	51	18	27	15	11	19	0	22	19	40	15	281
F3V900000009	INSTITUTO FEDERAL GOIANO	52013	5205	52	16	2	0	4	5	1	0	2	0	10	0	4	0	44
004000000003	UNIVERSIDADE ESTADUAL DO CEARA	23016	2303	23	10	3	6	5	12	0	2	7	1	12	8	12	7	85
811900000003	UNIVERSIDADE FEDERAL DE RORAIMA	25017	2503	25	9	1	0	0	2	2	1	0	0	4	1	1	0	21
446900000000	UNIVERSIDADE FEDERAL DE CAMPINA GRANDE	25017	2503	25	11	4	7	12	12	3	14	3	0	9	13	12	9	109
008700000009	INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS	43018	4303	43	19	4	20	17	12	17	13	7	0	10	15	7	2	143
001500000008	UNIVERSIDADE FEDERAL DE UBERLANDIA	31018	3105	31	29	7	27	26	21	9	20	14	1	21	18	22	14	229
350700000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA	33018	3306	33	3	0	0	9	8	0	5	1	0	1	7	1	6	41
039200000000	UNIVERSIDADE FEDERAL DO ESPIRITO SANTO	32005	3202	32	30	7	43	24	18	9	12	21	2	16	17	35	19	253
021100000005	UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO	33017	3306	33	24	5	5	12	17	2	0	4	0	10	8	6	11	104
065800000000	INSTITUTO BUTANTAN	35061	3515	35	12	7	17	0	3	2	1	4	0	19	0	4	1	70
387300000000	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO	32003	3201	32	11	5	15	4	12	0	3	6	0	12	1	2	2	73
000900000996	ATTI PSICOLOGIA CLINICA E CONSULTORIA SOLUCOES COMPORTAMENTAIS	35061	3515	35	8	3	19	4	1	2	3	5	0	8	3	12	4	72
000600000990	FAZENDA BOM JESUS DO HERVAL BJH LTDA	42009	4203	42	14	8	20	7	10	3	5	11	0	15	1	20	7	121
412700000002	FUNDACAO UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE	43026	4305	43	7	6	29	3	9	0	0	5	0	10	0	22	4	95
431200000000	UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL	43026	4305	43	8	4	0	2	3	0	1	2	0	1	1	1	0	23
000500000000	UNIVERSIDADE FEDERAL FLUMINENSE	33018	3306	33	24	8	39	33	22	12	22	14	6	19	24	21	27	271
000300000995	INSTITUTO VIRTUAL INTERNACIONAL DE MUDANCAS GLOBAIS COPPE UFRJ	33018	3306	33	23	8	39	9	9	1	7	12	0	18	12	27	6	171
478800000007	FACULDADE DE MEDICINA DE SAO JOSE DO RIO PRETO	35004	3501	35	4	2	18	0	1	0	2	7	0	7	0	11	0	52
032100000000	UNIVERSIDADE NOVE DE JULHO	35061	3515	35	2	1	22	5	3	1	6	5	0	5	4	14	7	75
016700000000	UNIVERSIDADE FEDERAL DO RIO GRANDE	43035	4307	43	29	5	5	22	14	11	6	1	0	8	8	5	3	117
000100000002	UNIVERSIDADE FEDERAL DO MARANHAO	21002	2101	21	19	4	20	10	15	4	10	2	0	7	9	15	3	118
032300000004	UNIVERSIDADE FEDERAL DO PIAUI	22003	2202	22	19	4	17	9	19	3	2	8	0	14	11	14	3	123
002800000001	UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI CAMPUS JK	31010	3103	31	16	4	9	12	14	1	1	4	1	10	10	12	5	99
768700000007	HOSPITAL SIRIO LIBANES	35061	3515	35	2	0	20	0	0	1	0	4	0	3	0	6	0	36
520900000003	INSTITUTO FEDERAL DO TRIANGULO MINEIRO	31018	3105	31	6	1	1	1	5	0	2	0	0	5	1	0	0	22
000900000007	UNIVERSIDADE DO VALE DO RIO DOS SINOS	43026	4305	43	14	2	6	7	1	6	4	4	2	3	3	3	18	73
294800000006	UNIVERSIDADE ESTACIO DE SA	33018	3306	33	3	2	3	0	1	1	0	2	0	5	1	4	3	25
125200000006	UNIVERSIDADE DO EXTREMO SUL CATARINENSE	42019	4206	42	4	0	18	4	6	1	0	6	0	6	0	10	2	57
IXXU00000008	INSTITUTO FEDERAL DE SAO PAULO	35005	3501	35	10	4	13	9	14	0	7	2	1	9	6	3	0	78
754000000004	UNIVERSIDADE FEDERAL DE RONDONIA	11003	1102	11	7	1	2	0	6	1	1	3	0	5	0	5	0	31
833700000000	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	31030	3107	31	7	0	0	1	7	0	0	0	0	5	0	6	3	29
008300000001	UNIVERSIDADE FEDERAL DA PARAIBA	25015	2503	25	29	8	46	23	24	5	17	16	1	20	19	33	14	255
033600000008	UNIVERSIDADE FEDERAL DE VICOSA	31062	3112	31	31	9	24	24	22	9	8	9	0	22	11	10	7	186
000400000997	GEOFUSION	35061	3515	35	19	6	32	13	13	5	3	15	0	14	7	19	10	156
584200000007	UNIVERSIDADE DO ESTADO DA BAHIA	29032	2907	29	22	3	25	2	12	11	3	5	0	14	7	11	1	116
JLDY00000007	UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA	15020	1506	15	5	0	0	2	6	2	1	0	0	2	3	1	1	23
024800000002	INSTITUTO AGRONOMICO DE CAMPINAS	35032	3507	35	10	5	0	4	7	2	0	0	0	7	0	0	1	36
059100000002	UNIVERSIDADE FEDERAL DE ITAJUBA	31031	3107	31	6	2	3	15	13	2	8	0	0	1	9	4	5	68
749000000008	UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA	29024	2906	29	16	3	5	3	8	1	1	1	2	5	4	12	3	64
020700000008	PONTIFICIA UNIVERSIDADE CATOLICA DO PARANA	41037	4110	41	9	2	16	14	7	0	11	6	0	10	5	15	7	102
884900000009	INSTITUTO EVANDRO CHAGAS	15007	1503	15	5	0	4	2	0	0	0	2	0	8	1	0	1	23
J2HF00000009	UNIVERSIDADE FEDERAL DO OESTE DO PARA	15002	1501	15	26	4	21	6	13	9	1	8	0	16	7	4	2	117
IZCF00000003	UNIVERSIDADE FEDERAL DO PAMPA	43031	4306	43	19	6	13	16	14	6	5	5	0	11	5	11	7	118
J4D600000002	UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO BRASILEIRA	23013	2302	23	6	2	3	1	4	1	1	0	0	1	2	3	1	25
J8LU00000004	FUNDACAO PIO XII	35009	3502	35	2	4	39	3	3	2	0	13	0	9	0	23	2	100
047500000006	INSTITUTO FEDERAL SUL RIO GRANDENSE	43026	4305	43	4	0	0	7	5	2	3	1	0	1	2	2	3	30
201100000003	FUNDACAO ANTONIO PRUDENTE	35061	3515	35	4	3	25	0	1	0	0	7	0	10	0	7	0	57
810400000006	UNIVERSIDADE TIRADENTES	28011	2803	28	6	2	6	8	9	1	0	2	0	2	0	6	0	42
J1OR00000000	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO SUL DE MINAS GERAIS	31048	3110	31	9	1	2	6	5	2	0	2	0	5	3	4	2	41
002100000998	LABORATORIO NACIONAL DE TECNOLOGIA DO BIOETANOL	35032	3507	35	2	2	5	0	0	3	2	0	0	5	0	5	0	24
081500000006	UNIVERSIDADE DO SAGRADO CORACAO	35020	3504	35	7	2	4	1	2	2	1	3	0	1	0	10	1	34
IWU400000003	UNIVERSIDADE FEDERAL DO ABC	35061	3515	35	14	9	8	18	23	2	14	13	1	6	20	7	11	146
377800000002	UNIVERSIDADE VILA VELHA	32009	3203	32	17	6	22	1	10	9	1	6	0	16	7	4	1	100
000700000992	CENTRO SUPERIOR DE ENSINO E DESENVOLVIMENTO	25017	2503	25	25	7	38	10	16	11	3	14	0	18	9	18	2	171
001400000995	BRASILIA MEDICAL CENTER	53001	5301	53	9	2	39	1	4	3	0	13	0	13	1	26	6	117
007700000000	INSTITUTO NACIONAL DE CANCER	33018	3306	33	6	3	28	0	7	0	0	5	1	10	0	12	0	72
006100000001	FUNDACAO GETULIO VARGAS SP	35061	3515	35	0	0	1	1	0	0	0	0	0	0	0	1	17	20
829000000000	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	31004	3102	31	12	2	10	1	4	1	1	5	0	6	1	12	2	57
501600000001	UNIVERSIDADE LUTERANA DO BRASIL	43026	4305	43	5	2	15	1	4	1	0	4	0	8	0	11	1	52
169700000007	UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO	33018	3306	33	15	2	14	1	3	3	8	9	3	10	4	11	8	91
117800000006	PONTIFICIA UNIVERSIDADE CATOLICA DE MINAS GERAIS	31030	3107	31	10	0	3	9	0	2	7	3	0	4	1	13	6	58
023100000001	INSTITUTO AGRONOMICO DO PARANA	41011	4103	41	6	3	1	3	2	0	0	0	0	3	0	0	0	18
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41019	4105	41	8	3	2	12	8	1	2	0	0	4	4	4	2	50
158700000001	UNIVERSIDADE DE COIMBRA	31062	3112	31	7	0	3	5	9	0	4	2	0	3	1	2	1	37
553800000008	UNIVERSIDADE ESTADUAL DO OESTE DO PARANA	41023	4106	41	19	7	13	16	5	3	6	5	1	7	5	9	4	100
319000000000	INSTITUTO FEDERAL DE SANTA CATARINA	42008	4202	42	9	4	1	9	9	0	11	2	0	1	4	4	1	55
894500000009	UNIVERSIDADE FEDERAL DO AMAPA	16003	1602	16	9	0	1	1	3	1	0	2	0	2	0	3	0	22
061500000001	FUNDACAO EDUCACIONAL INACIANA PADRE SABOIA DE MEDEIROS	35061	3515	35	0	0	1	5	2	0	2	0	0	0	3	4	3	20
823700000003	UNIVERSIDADE NORTE DO PARANA	41011	4103	41	2	1	0	1	3	1	1	2	0	5	0	11	1	28
505800000008	UNIVERSIDADE ESTADUAL DO MARANHAO	21002	2101	21	12	0	2	3	3	1	0	0	0	4	2	1	0	28
007100000000	PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO	35046	3512	35	2	0	6	1	0	1	1	2	1	2	0	6	5	27
001800000992	INSTITUTO DE MEDICINA INTEGRADA	41009	4103	41	2	0	7	0	0	0	2	4	1	3	0	7	0	26
841500000008	UNIVERSIDADE DO ESTADO DE MATO GROSSO	51010	5102	51	33	5	19	7	14	12	2	6	0	16	7	9	3	133
000400000008	FUNDACAO GETULIO VARGAS	33018	3306	33	3	0	1	2	1	0	1	0	3	1	3	3	14	32
309500000002	UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSOES	43004	4301	43	12	2	4	5	9	0	2	2	0	5	1	3	1	46
080300000004	UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL	50002	5001	50	22	6	19	8	13	11	1	6	1	14	9	8	1	119
623800000002	INSTITUTO FEDERAL FARROUPILHA	43018	4303	43	14	3	1	2	9	0	0	1	0	3	0	2	2	37
874100000007	UNIVERSIDADE DE ARARAQUARA	35024	3505	35	3	2	2	0	5	0	0	0	0	3	0	3	4	22
027500000001	INSTITUTO NACIONAL DE TECNOLOGIA	33018	3306	33	0	3	1	6	9	3	0	0	0	0	2	0	0	24
JL8W00000004	UNIVERSIDADE FEDERAL DO OESTE DA BAHIA	29001	2901	29	12	5	15	4	7	1	0	5	0	12	3	1	0	65
J3UC00000003	UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO AMERICANA	41024	4106	41	7	0	3	9	8	0	1	1	0	3	6	2	2	42
051400000002	UNIVERSIDADE PRESBITERIANA MACKENZIE	35061	3515	35	2	1	3	4	8	2	5	7	1	1	7	3	5	49
067900000008	INSTITUTO DE PESQUISA JARDIM BOTANICO DO RIO DE JANEIRO	33018	3306	33	24	4	19	2	11	10	1	6	0	10	7	4	0	98
822900000009	EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA	42004	4201	42	13	2	1	1	3	0	0	0	0	4	0	0	0	24
431100000008	UNIVERSIDADE DO ESTADO DO AMAZONAS	13007	1303	13	7	0	1	2	6	8	0	4	0	6	3	4	2	43
000200000004	UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO	31022	3105	31	7	6	21	9	10	3	1	13	0	8	4	13	4	99
071500000009	PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS	35032	3507	35	3	1	6	3	2	0	11	5	0	1	1	6	4	43
087900000002	UNIVERSIDADE DE PASSO FUNDO	43010	4301	43	12	1	2	4	2	2	1	0	0	11	0	5	4	44
769300000008	INSTITUTO TECNOLOGICO DE AERONAUTICA	35050	3513	35	0	1	0	16	9	2	14	0	0	0	15	2	5	64
154100000008	INSTITUTO FEDERAL DO CEARA REITORIA	23032	2307	23	4	1	0	4	9	1	3	0	0	2	4	4	1	33
577300000006	UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO	26005	2602	26	14	4	11	3	11	3	3	3	0	8	2	6	2	70
226100000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS	52013	5205	52	4	1	4	5	6	1	3	3	0	3	2	0	3	35
431900000002	UNIVERSIDADE ESTADUAL DA PARAIBA	25017	2503	25	15	3	5	4	12	1	1	2	0	2	5	10	3	63
021700000006	UNIVERSIDADE FEDERAL RURAL DO SEMI ARIDO	24001	2401	24	20	1	5	6	5	2	1	2	0	11	5	4	5	67
363100000000	UNIVERSIDADE ESTADUAL DE SANTA CRUZ	29031	2907	29	26	6	7	8	7	2	3	2	0	7	5	5	3	81
506700000004	UNIVERSIDADE DO OESTE PAULISTA	35036	3508	35	6	3	7	2	3	0	0	2	0	7	0	9	0	39
IYZQ00000002	UNIVERSIDADE ESTADUAL DO NORTE DO PARANA	41016	4104	41	5	2	2	1	3	0	0	0	1	2	0	4	2	22
281500000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE	24006	2401	24	3	0	0	8	5	0	2	0	0	1	1	1	1	22
001900000994	CLINICA MEDICA USUY	42016	4205	42	6	1	10	1	1	0	0	5	0	3	1	5	1	34
001500000997	CLINICA TOMOVALE	35050	3513	35	3	1	8	1	1	1	0	7	0	3	0	9	0	34
033800000001	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	26017	2605	26	31	9	7	10	11	4	4	1	0	15	7	6	2	107
475600000009	UNIVERSIDADE FEEVALE	43026	4305	43	7	4	3	6	6	2	1	2	0	11	0	2	3	47
408800000006	INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA	35061	3515	35	1	2	44	0	1	0	0	10	0	9	0	21	0	88
410300000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO	33018	3306	33	9	3	5	11	14	1	0	3	1	8	4	5	2	66
JIDJ00000007	UNIVERSIDADE FEDERAL DO SUL DA BAHIA	29032	2907	29	13	1	1	4	2	5	0	0	1	4	0	2	1	34
IW9W00000003	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO	29031	2907	29	10	3	0	2	5	0	0	0	1	3	1	0	1	26
179800000006	CENTRO DE ENSINO SUPERIOR DE MARINGA	41009	4103	41	7	1	4	0	3	0	0	0	0	4	0	4	1	24
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42008	4202	42	14	4	8	14	9	4	7	10	0	10	6	11	9	106
408900000008	UNIVERSIDADE FEDERAL DE SAO JOAO DEL REI	31058	3111	31	13	6	11	16	11	3	11	5	1	10	7	11	11	116
002900000003	MUSEU PARAENSE EMILIO GOELDI	27005	2702	27	25	5	19	2	11	12	1	7	0	10	7	5	0	104
001100000990	CLINICA AME	31053	3110	31	6	2	15	4	6	3	2	8	0	5	4	10	3	68
554300000007	UNIVERSIDADE CATOLICA DE BRASILIA	53001	5301	53	7	7	13	3	3	2	5	5	0	7	3	11	8	74
066900000000	INSTITUTO DE MEDICINA INTEGRAL PROFESSOR FERNANDO FIGUEIRA	26017	2605	26	2	3	37	0	1	0	0	11	0	7	0	23	4	88
